DATAFLOW,LAST UPDATE,freq,unit,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Croatia,2025,11.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2016,4.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2017,10.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2018,9.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2019,9.7,b,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2020,6.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2021,7.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2022,13.8,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2023,16.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2024,12.9,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Hungary,2025,9.5,p,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2016,7.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2017,8.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2018,10.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2019,5.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2020,7.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2021,11.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2022,13.7,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2023,12.3,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2024,10.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Lithuania,2025,9.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2016,0.6,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2017,2.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2018,2.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2019,3.0,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2020,0.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2021,1.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2022,4.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2023,7.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2024,2.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Luxembourg,2025,3.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2016,6.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2017,7.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2018,13.2,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2019,7.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2020,5.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2021,5.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2022,7.5,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2023,12.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2024,12.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Latvia,2025,7.9,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Netherlands,2016,1.1,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Netherlands,2017,1.4,,
ESTAT:LC_LCI_R2_A$DEFAULTVIEW(1.0),17/09/24 23:00:00,Annual,Percentage change on previous period,"Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",Labour cost for LCI excluding bonuses,Netherlands,2018,2.6,,
